x,y
0,-1.2834999999999979
1,-1.0162324613496105
2,-0.7485086735046695
3,-0.48065481666097626
4,-0.21299722948337071
5,0.05413798848766121
6,0.3204253741380485
7,0.5855404973068031
8,0.8491603560541977
9,1.1109637701898756
10,1.3706317725814359
11,1.6278479977667548
12,1.882299067396566
13,2.1336749720377077
14,2.381669448871865
15,2.625980354829635
16,2.86631003470532
17,3.1023656838039404
18,3.3338597046786527
19,3.560510057523944
20,3.782040603797681
21,3.998181442653395
22,4.208669239772884
23,4.413247548198517
24,4.611667120774349
25,4.803686213815391
26,4.989070881635047
27,5.167595261571893
28,5.339041849168552
29,5.503201763167358
30,5.659875000000001
31,5.808870677461063
32,5.950007267268582
33,6.083112816228303
34,6.208025155732155
35,6.3245920993357245
36,6.432671628173991
37,6.532132063989441
38,6.622852229561738
39,6.704721596343503
40,6.7776404191223225
41,6.841519857544924
42,6.8962820843554615
43,6.94186038021604
44,6.978199214993956
45,7.005254315416594
46,7.022992719011614
47,7.031392814266625
48,7.030444366959495
49,7.020148532627167
50,7.0005178551578275
51,6.971576251508097
52,6.933358982563911
53,6.885912610180558
54,6.8292949404542345
55,6.76357495329422
56,6.688832718381477
57,6.605159297616092
58,6.512656634172362
59,6.411437428296754
60,6.301625000000002
61,6.183353138810676
62,6.056765940773254
63,5.922017632889282
64,5.779272385215526
65,5.628704110848064
66,5.470496254035942
67,5.304841566682637
68,5.1319418735075395
69,4.95200782615363
70,4.7652586465408895
71,4.571921859778169
72,4.372233016958896
73,4.166435408178334
74,3.9547797661220905
75,3.73752396058696
76,3.514932684306295
77,3.2872771304626847
78,3.054834662280843
79,2.8178884751032265
80,2.5767272513601482
81,2.3316448088547044
82,2.0829397427910274
83,1.8309150619820418
84,1.575877819679885
85,1.3181387394788278
86,1.0580118367464308
87,0.7958140360442024
88,0.5318647850038136
89,0.2664856651293986
90,1.6979760520766871e-15
