x,y
0,-8.572000000000001
1,-8.569389084603845
2,-8.561559519413608
3,-8.548520843548419
4,-8.53028894262637
5,-8.506886029410325
6,-8.47834061674509
7,-8.44468748281892
8,-8.405967628791636
9,-8.36222822884103
10,-8.313522572688402
11,-8.259910000673251
12,-8.201455831456189
13,-8.13823128243823
14,-8.07031338299336
15,-7.997784880620104
16,-7.9207341401264415
17,-7.839255035970908
18,-7.753446837891024
19,-7.663414089958411
20,-7.569266483207941
21,-7.471118721996112
22,-7.369090384251459
23,-7.263305775787264
24,-7.153893778854067
25,-7.040987695116507
26,-6.9247250832457725
27,-6.805247591325541
28,-6.682700784275622
29,-6.5572339665035155
30,-6.429000000000002
31,-6.298155118100329
32,-6.164858735137986
33,-6.029273252222881
34,-5.891563859380599
35,-5.751898334293816
36,-5.6104468378910255
37,-5.467381707031658
38,-5.322877244540175
39,-5.177109506844918
40,-5.0302560894804635
41,-4.882495910714841
42,-4.734008993565164
43,-4.5849762464673205
44,-4.43557924286692
45,-4.2860000000000005
46,-4.136420757133081
47,-3.9870237535326787
48,-3.8379910064348373
49,-3.689504089285159
50,-3.5417439105195374
51,-3.3948904931550827
52,-3.2491227554598248
53,-3.1046182929683415
54,-2.9615531621089755
55,-2.8201016657061837
56,-2.6804361406194013
57,-2.5427267477771207
58,-2.407141264862014
59,-2.273844881899672
60,-2.143000000000001
61,-2.0147660334964845
62,-1.88929921572438
63,-1.7667524086744608
64,-1.6472749167542284
65,-1.531012304883493
66,-1.4181062211459334
67,-1.3086942242127373
68,-1.2029096157485408
69,-1.1008812780038888
70,-1.002733516792061
71,-0.90858591004159
72,-0.8185531621089754
73,-0.7327449640290915
74,-0.6512658598735579
75,-0.5742151193798959
76,-0.5016866170066391
77,-0.43376871756176977
78,-0.3705441685438128
79,-0.3120899993267496
80,-0.25847742731159684
81,-0.20977177115897205
82,-0.16603237120836528
83,-0.12731251718107903
84,-0.09365938325490894
85,-0.0651139705896762
86,-0.0417110573736295
87,-0.023479156451580593
88,-0.010440480586393311
89,-0.002610915396155736
90,-1.0565805749303928e-31
