x,y
0,-1.2834999999999979
1,-1.4318376764233545
2,-1.5829545977518706
3,-1.7366666512946847
4,-1.8927865625920808
5,-2.051124123580573
6,-2.211486424332128
7,-2.373678088085198
8,-2.537501509281212
9,-2.7027570943165053
10,-2.8692435047163825
11,-3.0367579024350397
12,-3.2050961969824696
13,-3.3740532940772927
14,-3.5434233455225455
15,-3.712999999999997
16,-3.8825766544774494
17,-4.051946705922703
18,-4.220903803017525
19,-4.3892420975649555
20,-4.556756495283612
21,-4.72324290568349
22,-4.888498490718783
23,-5.052321911914797
24,-5.214513575667866
25,-5.374875876419422
26,-5.533213437407915
27,-5.689333348705311
28,-5.8430454022481255
29,-5.994162323576641
30,-6.142499999999997
31,-6.28787770490914
32,-6.430118317964356
33,-6.569048540889125
34,-6.704499108607372
35,-6.836304995466891
36,-6.96430561629769
37,-7.088345022060265
38,-7.208272089845504
39,-7.323940706994656
40,-7.435209949115111
41,-7.54194425177506
42,-7.644013575667869
43,-7.741293565044945
44,-7.833665699224073
45,-7.921017436988585
46,-8.003242353701523
47,-8.080240270967652
48,-8.151917378685397
49,-8.21818634934002
50,-8.278966444398728
51,-8.33418361267815
52,-8.383770580564292
53,-8.427666933975065
54,-8.465819191965561
55,-8.498180871886317
56,-8.524712546015289
57,-8.54538188959444
58,-8.560163720212486
59,-8.569040028485785
60,-8.572000000000001
61,-8.569040028485785
62,-8.560163720212486
63,-8.545381889594442
64,-8.524712546015289
65,-8.49818087188632
66,-8.465819191965561
67,-8.427666933975068
68,-8.383770580564292
69,-8.334183612678151
70,-8.27896644439873
71,-8.21818634934002
72,-8.151917378685399
73,-8.080240270967654
74,-8.003242353701527
75,-7.921017436988589
76,-7.833665699224074
77,-7.7412935650449475
78,-7.64401357566787
79,-7.541944251775065
80,-7.435209949115116
81,-7.323940706994661
82,-7.208272089845509
83,-7.088345022060269
84,-6.964305616297693
85,-6.836304995466897
86,-6.704499108607374
87,-6.5690485408891295
88,-6.430118317964362
89,-6.287877704909146
90,-6.142500000000002
