x,y
0,-8.572000000000001
1,-8.569040028485787
2,-8.560163720212486
3,-8.545381889594438
4,-8.52471254601529
5,-8.49818087188632
6,-8.465819191965561
7,-8.427666933975066
8,-8.383770580564294
9,-8.334183612678151
10,-8.278966444398728
11,-8.218186349340021
12,-8.151917378685399
13,-8.080240270967652
14,-8.003242353701525
15,-7.921017436988587
16,-7.833665699224074
17,-7.741293565044947
18,-7.64401357566787
19,-7.541944251775063
20,-7.435209949115115
21,-7.323940706994659
22,-7.208272089845506
23,-7.088345022060269
24,-6.964305616297692
25,-6.836304995466895
26,-6.704499108607375
27,-6.569048540889128
28,-6.43011831796436
29,-6.287877704909142
30,-6.142500000000002
31,-5.994162323576644
32,-5.843045402248127
33,-5.689333348705315
34,-5.533213437407916
35,-5.374875876419425
36,-5.21451357566787
37,-5.052321911914799
38,-4.888498490718784
39,-4.7232429056834935
40,-4.556756495283614
41,-4.389242097564958
42,-4.220903803017529
43,-4.051946705922704
44,-3.8825766544774534
45,-3.713000000000001
46,-3.5434233455225477
47,-3.374053294077295
48,-3.205096196982472
49,-3.036757902435042
50,-2.869243504716386
51,-2.7027570943165067
52,-2.537501509281215
53,-2.3736780880852013
54,-2.2114864243321306
55,-2.0511241235805757
56,-1.8927865625920834
57,-1.7366666512946871
58,-1.5829545977518724
59,-1.4318376764233565
60,-1.2835000000000014
61,-1.1381222950908583
62,-0.9958816820356422
63,-0.8569514591108737
64,-0.7215008913926265
65,-0.5896950045331061
66,-0.4616943837023078
67,-0.3376549779397317
68,-0.2177279101544936
69,-0.10205929300534211
70,0.009209949115113069
71,0.1159442517750615
72,0.2180135756678692
73,0.31529356504494715
74,0.40766569922407414
75,0.4950174369885875
76,0.5772423537015261
77,0.6542402709676529
78,0.7259173786853974
79,0.7921863493400195
80,0.8529664443987285
81,0.908183612678151
82,0.9577705805642914
83,1.0016669339750668
84,1.0398191919655615
85,1.072180871886319
86,1.09871254601529
87,1.1193818895944398
88,1.134163720212486
89,1.1430400284857862
90,1.146
