x,y
0,-6.142500000000002
1,-6.294710355423941
2,-6.4429934209408
3,-6.5871685364765
4,-6.727060046861238
5,-6.8624975158382435
6,-6.993315933714109
7,-7.119355918397687
8,-7.2404639095826155
9,-7.3564923558368855
10,-7.46729989437155
11,-7.572751523269498
12,-7.672718765964499
13,-7.767079827770094
14,-7.855719744267687
15,-7.938530521372957
16,-8.015411266910025
17,-8.08626831353302
18,-8.151015332845326
19,-8.209573440577428
20,-8.261871292695233
21,-8.307845172321805
22,-8.347439067366556
23,-8.38060473876734
24,-8.407301779262339
25,-8.427497662620071
26,-8.441167783267607
27,-8.448295486268652
28,-8.44887208761504
29,-8.442896884806851
30,-8.430377157708296
31,-8.41132815967833
32,-8.385773098986775
33,-8.353743110538632
34,-8.315277217940986
35,-8.270422285958745
36,-8.219232963417161
37,-8.161771616620635
38,-8.098108253369002
39,-8.028320437663794
40,-7.952493195208456
41,-7.870718909817633
42,-7.7830972108617065
43,-7.689734851883768
44,-7.590745580536864
45,-7.486249999999999
46,-7.3763754220417495
47,-7.261255711910479
48,-7.141031125240144
49,-7.015848137170431
50,-6.885859263889337
51,-6.7512228768157065
52,-6.6121030096480435
53,-6.468669158514718
54,-6.321096075469044
55,-6.169563555580823
56,-6.014256217883745
57,-5.855363280445531
58,-5.693078329834867
59,-5.527599085265993
60,-5.359127157708297
61,-5.187867804254389
62,-5.014029678045977
63,-4.837824574062135
64,-4.659467171079747
65,-4.479174770120504
66,-4.29716702970305
67,-4.113665698222947
68,-3.9288943437863884
69,-3.7430780818269125
70,-3.5564433008369103
71,-3.369217386548135
72,-3.181628444897211
73,-2.9939050241136744
74,-2.806275836269175
75,-2.618969478627042
76,-2.432214155131727
77,-2.246237398377458
78,-2.0612657923948197
79,-1.8775246965930064
80,-1.6952379711941064
81,-1.514627704493903
82,-1.3359139422814887
83,-1.159314419747378
84,-0.9850442962067059
85,-0.8133158929607527
86,-0.6443384346161397
87,-0.4783177941768816
88,-0.31545624221982843
89,-0.15595220045914499
90,-9.803269307440128e-16
