x,y
0,1.146
1,1.4538134997650254
2,1.7605538639595057
3,2.0658473766994003
4,2.3693220848662975
5,2.67060825127499
6,2.969338805141285
7,3.265149789301212
8,3.5576808036367598
9,3.8465754441679088
10,4.13148173727598
11,4.412052568529273
12,4.6879461055885265
13,4.958826214676976
14,5.224362870107581
15,5.484232556368483
16,5.738118662276832
17,5.9857118667207345
18,6.226710515519382
19,6.460820988942215
20,6.687758059439316
21,6.907245239147264
22,7.119015116746993
23,7.322809683263296
24,7.518380646409017
25,7.705489733090963
26,7.883908979708958
27,8.053421009894373
28,8.213819299349757
29,8.364908427466867
30,8.506504315416592
31,8.63843445042064
32,8.760538095931786
33,8.8726664874666
34,8.974683013852053
35,9.066463383665178
36,9.147895776663052
37,9.218880980018495
38,9.279332509195658
39,9.32917671331808
40,9.368352864900947
41,9.396813233838184
42,9.41452314555422
43,9.42146102324963
44,9.417618414189148
45,9.403
46,9.37762359096808
47,9.341520104338864
48,9.29473352664949
49,9.237320860137949
50,9.169352053294647
51,9.090909915640928
52,9.00209001683844
53,8.903000570252214
54,8.79376230110936
55,8.674508299413962
56,8.545383857797415
57,8.406546294501732
58,8.258164761711502
59,8.100420039468009
60,7.933504315416594
61,7.757620950655616
62,7.572984231972281
63,7.3798191107672
64,7.178360928985753
65,6.968855132390189
66,6.751556971521763
67,6.526731190717284
68,6.2946517055588975
69,6.055601269150173
70,5.8098711276249695
71,5.55776066530891
72,5.299577039965693
73,5.035634808572656
74,4.766255544081567
75,4.491767443631517
76,4.21250492869125
77,3.9288082376181284
78,3.6410230111301067
79,3.3494998711957367
80,3.0545939938553306
81,2.7566646764936644
82,2.4560749000914455
83,2.153190886988919
84,1.848381654700343
85,1.542018566322999
86,1.2344748780884562
87,0.9261252846073618
88,0.6173454623617481
89,0.3085116120011438
90,1.9606538614880265e-15
