x,y
0,-3.2050961969824696
1,-3.433129376790671
2,-3.6589322752906948
3,-3.882229786432987
4,-4.102749856596566
5,-4.320223816044452
6,-4.534386706256351
7,-4.744977602739806
8,-4.951739932926492
9,-5.154421788766371
10,-5.352776233638849
11,-5.546561603207008
12,-5.735541799848381
13,-5.9194865803035235
14,-6.098171836191976
15,-6.271379867053788
16,-6.438899645584009
17,-6.6005270747369424
18,-6.756065236386962
19,-6.90532463124292
20,-7.048123409723823
21,-7.184287593514562
22,-7.313651287531673
23,-7.436056882040943
24,-7.551355244680602
25,-7.659405902156122
26,-7.760077211385299
27,-7.853246519885063
28,-7.938800315204639
29,-8.016634363222982
30,-8.086653835141998
31,-8.148773423020826
32,-8.202917443710422
33,-8.249019931061833
34,-8.287024716295749
35,-8.31688549643556
36,-8.33856589072037
37,-8.352039484929342
38,-8.35728986356339
39,-8.3543106298449
40,-8.343105413511243
41,-8.323687866392499
42,-8.296081645778779
43,-8.260320385597488
44,-8.216447655435564
45,-8.164516907456626
46,-8.104591411277777
47,-8.036744176885286
48,-7.961057865683199
49,-7.8776246897831355
50,-7.786546299658032
51,-7.687933660296703
52,-7.5819069160101025
53,-7.468595244053972
54,-7.348136697246271
55,-7.2206780357710585
56,-7.086374548373849
57,-6.9453898631661675
58,-6.797895748269906
59,-6.644071902544349
60,-6.484105736650764
61,-6.31819214472139
62,-6.146533266910965
63,-5.969338243120079
64,-5.786822958190413
65,-5.599209778882343
66,-5.4067272829552495
67,-5.20960998068077
68,-5.008098029128131
69,-4.8024369395697635
70,-4.592877278363633
71,-4.379674361676722
72,-4.163087944421631
73,-3.943381903785199
74,-3.720823917734822
75,-3.495685138894073
76,-3.2682398641849995
77,-3.038765200639573
78,-2.80754072778747
79,-2.5748481570314516
80,-2.340970988425443
81,-2.1061941652733775
82,-1.870803726969664
83,-1.6350864605042643
84,-1.3993295510569006
85,-1.1638202321061701
86,-0.9288454354797815
87,-0.694691441772336
88,-0.4616435315565018
89,-0.22998563781260262
90,5.332840490260039e-16
