x,y
1.3855717166536294, -6.838534480274802
3.8239599834348077, -7.319219059631777
6.2630493319585945, -7.7437197271158595
8.702839762224986, -8.112036482727046
11.143357240224454, -8.422088440840419
13.584575799966533, -8.6759564870809
16.026573339422615, -8.867397964573723
18.46927196062131, -9.00265553019365
20.91285342549588, -9.067162984566231
23.357187904093994, -9.071324755816072
25.802327328396576, -9.010979072693335
28.248245732413178, -8.88820682082294
30.694969082134246, -8.700927114579965
33.14239351359792, -8.457463496464094
35.59057095878515, -8.153654195225489
38.03952738368639, -7.787418325239223
40.48908102636835, -7.3733220858797495
42.93920592084061, -6.913446362771992
45.27874945171118, -6.411328661478326
47.507174122977446, -5.9100433144346205
49.6246204394989, -5.398330418314924
51.519446759729846, -4.91891749128429
53.303073365147256, -4.446816565130119
55.086878486749114, -3.9604095503046093
56.870826421298545, -3.462557664542029
58.65502427850623, -2.944677254639574
60.43925783895081, -2.4239356270028516
62.223598509106054, -1.8946103461633257
64.00808199220887, -1.3538401943867306
65.68092145355017, -0.8559883086241502
67.24243822226198, -0.37530372926717526
68.91531338684017, 0.12540937422967247
70.58830076159146, 0.6351148763199337
72.261242232181, 1.1411416698947079
73.93408169352232, 1.6389935556572883
75.60681404515293, 2.128261788217065
77.3910119023606, 2.64614219811952
79.17499554014694, 3.1468553016163687
80.95887206822259, 3.6389847519104137
82.74253437687689, 4.113946895798852
84.63743607060793, 4.599400171379606
86.7549998111085, 5.12052329471423
88.9835101701433, 5.628675564320175
