x,y
2.617359272476115, -0.6658986487009102
4.504834810636584, -1.2223184796144881
6.503338321630022, -1.7859914554375518
8.501841832623459, -2.346901328437955
10.5003453436169, -2.8912325845023865
12.609876827443308, -3.4604317659707764
14.71940831126971, -4.010289227680531
16.82893979509612, -4.542186521042982
19.160527224588463, -5.101714842632052
21.60314262691378, -5.648809201519146
24.04575802923909, -6.186860678441164
26.488373431564405, -6.666133422590185
28.93098883388972, -7.102452477405102
31.37360423621503, -7.489035681412094
33.816219638540346, -7.83040447559371
36.258835040865655, -8.122037418967409
38.70145044319097, -8.352630909076844
41.14406584551629, -8.524445666413285
43.237736190366554, -8.615197446134228
46.029296650166906, -8.71886762866242
48.47191205249222, -8.707564026206072
50.91452745481754, -8.648785293433079
53.357142857142854, -8.533488548378362
55.79975825946817, -8.35715235005938
58.242373661793486, -8.126558859949945
60.68498906411879, -7.843968798541322
63.127604466444105, -7.504860724850978
65.57021986876941, -7.12053824133525
68.01283527109473, -6.681958466029069
70.45545067342005, -6.200425001388776
72.89806607574536, -5.694023611344527
75.2296535052377, -5.156424278520763
77.56124093473005, -4.5715758874294785
80.67002417405317, -3.805819618803536
82.66852768504663, -3.280830082497742
84.66703119604006, -2.73373572361065
86.66553470703349, -2.183878261900892
88.66403821802692, -1.6257314917231511
89.7743179463566, -1.3217901812303232
