x,y
1.2556911459087736, 0.32457366508247354
2.9327399618041667, 0.8387475538160487
4.6096982682918295, 1.34958265106434
6.286758397863192, 1.8641738887335766
8.075393999818118, 2.4046407604137556
9.863871210309508, 2.9392647469946898
11.652031637873833, 3.4622029633771323
13.439796086779328, 3.9705339670114634
15.227243752757747, 4.467179200447304
17.126374999578974, 4.993688068834841
19.13611628510127, 5.510458795390304
21.14536479718146, 6.0090516571925585
23.2655788488031, 6.511020408163266
25.496427577797913, 7.00415991053956
27.83746492820598, 7.472015655577301
30.288904008541852, 7.922448979591838
32.73873037579449, 8.313391109868606
35.187116820651354, 8.65121610287951
37.63400574621663, 8.933799273133912
40.07905157111533, 9.148392507688008
42.52254227982661, 9.305619233994967
44.9641898878713, 9.394856024601623
47.40399439524943, 9.416102879507969
49.842531770919294, 9.390606653620353
52.27893806144343, 9.286497064579258
54.71373163888431, 9.122896281800392
57.14662451876278, 8.889180877830585
59.57842305762047, 8.61509644953872
62.0082057051241, 8.266648029074645
64.43654843023197, 7.865082471344703
66.86356642673573, 7.414649147330167
69.28920209773958, 6.913223371540398
71.60316890710732, 6.382476935979872
73.69599179496852, 5.874016090454448
75.67806737152692, 5.37022955300842
77.54937451792071, 4.87033827229522
79.4201888908724, 4.352269126828815
81.29042249512446, 3.8127760693318438
83.05054763364332, 3.30152362314789
84.81011840203979, 2.7698210791165803
86.56968917043628, 2.2381185350852686
88.21912130329696, 1.7335436718718817
89.53840453230309, 1.3202012859938517
