x,y
73.68814340013148, 13.458296643184212
73.69342715402475, 13.699688650979965
73.69871449481698, 11.640682786778598
73.70400787670222, 5.707322611845711
73.70928691099158, 8.975553924900623
73.71457897138771, 3.8897087554403242
73.71985762810877, 7.400087212915878
73.72514213713865, 7.15718493187012
73.73073692641393, 5.973166662737185
73.73572342616859, -1.1984018238950966
73.74012242423517, 11.920939159541717
73.74179306962593, 49.5712709748276
73.74259710449381, 96.16438378548855
73.74313279976406, 132.20471756969437
73.7439067788458, 183.96990855650358
73.74268691855615, 154.09393483671056
73.7442444743713, 233.4643003300996
73.74512141610714, 287.21394991369414
73.74492379055957, 259.91739704884026
73.7463327181817, 336.58226533493905
73.74740927193429, 372.18904835186356
73.74802500033438, 401.9004506935976
73.75042113799361, 315.7246366154642
73.75054002481602, 355.00885754628996
73.7512057218006, 266.9640803212501
73.7518862839643, 223.29990964522062
73.75256450415564, 186.27240403023654
73.75339311077975, 153.65685456637584
73.7544067019044, 119.76869612234293
73.75570000709683, 88.03820124359709
73.75882146974082, 65.55935082546671
73.76397786984228, 55.052732222132136
73.76926407792958, 53.720167791193035
73.77468715846315, 60.88199366690435
73.77906247906353, 85.33547287059844
73.78155801682503, 123.29367388790206
73.78247664951908, 162.3086706324674
73.78273672216864, 193.56735944413686
73.78312881986916, 233.0672418014616
73.78415499985051, 336.5880337397135
73.78377808074575, 295.9114121908235
73.78401384698569, 267.9389868753624
73.7844155875362, 387.6883703785205
73.7847873586019, 488.84826611470226
73.78450545351417, 445.58462619738475
73.78430595900346, 419.48670169741354
73.78540178285846, 589.5939589240559
73.7848321759606, 544.1274386394548
73.78462022169556, 526.0203699053677
73.7865445615283, 654.5422031728286
73.78591395951837, 620.545603790162
73.78697820984017, 744.4532185607998
73.78680604331673, 703.0942449461512
73.78653694723401, 683.1240276171702
73.78730460654138, 806.9601413140398
73.78734821568148, 778.9921461334455
73.78722283940371, 859.400132277654
73.79005284762805, 584.825564801344
73.79035586193085, 544.5327959797617
73.79004810599933, 649.4826909728558
73.79024372414204, 616.4504978727183
73.79076926427302, 501.9068997070927
73.7907256397505, 461.42235834598387
73.79061313278379, 430.88322364210467
73.79005682782734, 736.3133343609794
73.79010251359315, 707.0135298860712
73.78988723672698, 691.0373560228863
73.79137167801163, 393.6873959758035
73.79137050125705, 355.9319868991471
73.79148801849534, 324.5758087505591
73.79207430816918, 281.1003637975915
73.79241089074216, 243.24098499328124
73.79255223973276, 214.20532730980244
73.79283950629052, 184.01211230343483
73.79336869974452, 152.7035185498887
73.79389996982424, 120.0631155020285
73.79432913913946, 86.88602007395787
73.79532635211484, 52.49882869231317
73.79803369109136, 21.639428859127975
73.80352389394407, 21.512853577221108
73.80869668320722, 26.902245690493032
73.81396042597991, 39.97743635258746
73.81930154403666, 54.77607952915173
73.82210085473359, 90.85406726223744
73.82407495667152, 125.58232519017656
73.82518233656408, 168.4691071827757
73.82549998338699, 209.26018926480288
73.8258910812307, 244.51114157736652
73.82640715418584, 291.6355265653517
73.82513588167764, 266.72457615501696
73.82679919595033, 348.2868830226355
73.82700027624796, 457.38982808353273
73.82682570124587, 415.31019205179336
73.82674422829683, 390.5413080118444
73.82809502388344, 591.5110140856243
73.82785428363046, 547.8538149387936
