x,y
0,0.32699472055690487
1,0.02158399740124989
2,-0.28363049878658453
3,-0.5882769111576855
4,-0.8919840749857582
5,-1.1943819698741855
6,-1.4951021705688616
7,-1.7937782958276443
8,-2.0900464547994324
9,-2.38354569036913
10,-2.6739184189282894
11,-2.96081086603565
12,-3.2438734974368035
13,-3.522761444917842
14,-3.7971349264741607
15,-4.066659660282475
16,-4.3310072719717425
17,-4.5898556946967455
18,-4.842889561526934
19,-5.089800589672462
20,-5.330287956079263
21,-5.5640586639356036
22,-5.790827899643577
23,-6.0103193798206025
24,-6.222265687908148
25,-6.42640859997764
26,-6.622499399336527
27,-6.810299179551256
28,-6.989579135517981
29,-7.160120842226311
30,-7.3217165208765635
31,-7.474169292026204
32,-7.617293415457142
33,-7.750914516471553
34,-7.874869798340608
35,-7.989008240647187
36,-8.093190783281031
37,-8.187290495862026
38,-8.27119273238534
39,-8.344795270899919
40,-8.408008438050182
41,-8.460755218329206
42,-8.50297134791024
43,-8.534605392942275
44,-8.555618812214297
45,-8.565986004111796
46,-8.565694337808377
47,-8.554744168654516
48,-8.533148837744578
49,-8.500934655662766
50,-8.458140870427739
51,-8.404819619674926
52,-8.341035867134858
53,-8.266867323484876
54,-8.182404351670625
55,-8.087749856812737
56,-7.983019160832794
57,-7.868339861951318
58,-7.743851679229003
59,-7.609706282340561
60,-7.466067106788592
61,-7.313109154782578
62,-7.15101878202568
63,-6.979993470668991
64,-6.800241588709967
65,-6.611982136128127
66,-6.415444478067287
67,-6.210868065389498
68,-5.998502142941023
69,-5.778605445885908
70,-5.551445884477018
71,-5.317300217648679
72,-5.0764537158285545
73,-4.829199813379551
74,-4.5758397510952555
75,-4.316682209184439
76,-4.052042931191758
77,-3.782244339312891
78,-3.5076151415727614
79,-3.2284899313454236
80,-2.9452087797035973
81,-2.6581168210944424
82,-2.367563832846399
83,-2.0739038090193938
84,-1.7774945291175934
85,-1.4786971221902176
86,-1.177875626851388
87,-0.8753965477551839
88,-0.5716284090661444
89,-0.26694130546937206
90,0.038293548732853976
