x,y
0,-8.310420192220851
1,-8.324810696186896
2,-8.33337534672685
3,-8.33610370913331
4,-8.332992459316955
5,-8.324045387856442
6,-8.309273395380147
7,-8.288694479285457
8,-8.262333711811694
9,-8.230223209493458
10,-8.192402094031575
11,-8.148916444629347
12,-8.099819241852119
13,-8.045170303078624
14,-7.985036209622744
15,-7.9194902256144015
16,-7.8486122087385235
17,-7.772488512940758
18,-7.691211883218474
19,-7.604881342625286
20,-7.513602071626704
21,-7.417485279953948
22,-7.316648071112011
23,-7.21121329970709
24,-7.101309421767154
25,-6.9870703382380865
26,-6.868635231845982
27,-6.746148397524449
28,-6.619759066613458
29,-6.489621225043938
30,-6.355893425729652
31,-6.218738595394864
32,-6.078323836073262
33,-5.934820221519847
34,-5.788402588783908
35,-5.639249325197031
36,-5.487542151035594
37,-5.3334658981226175
38,-5.177208284638647
39,-5.018959686416073
40,-4.858912904995502
41,-4.697262932726778
42,-4.534206715200839
43,-4.369942911301859
44,-4.204671651171987
45,-4.038594292383607
46,-3.871913174616143
47,-3.7048313731363423
48,-3.537552451382326
49,-3.370280212952911
50,-3.2032184533043075
51,-3.036570711456757
52,-2.870540022013587
53,-2.705328667794811
54,-2.5411379333866915
55,-2.378167859907459
56,-2.2166170012880335
57,-2.05668218236464
58,-1.8985582590780659
59,-1.7424378810717127
60,-1.5885112569776834
61,-1.436965922676852
62,-1.287986512815301
63,-1.1417545358554233
64,-0.998448152935837
65,-0.8582419608094745
66,-0.7213067791243306
67,-0.5878094423060451
68,-0.45791259629583814
69,-0.3317745003915031
70,-0.2095488344328125
71,-0.09138451156631498
72,0.022574503182394304
73,0.13218936830788394
74,0.2373265349818736
75,0.33785790976191094
76,0.43366101065349716
77,0.5246191163355323
78,0.6106214083672639
79,0.6915631062034919
80,0.7673455948535128
81,0.8378765450283069
82,0.9030700256295418
83,0.9628466084433924
84,1.017133464911579
85,1.065864454861742
86,1.1089802070890635
87,1.146428191690924
88,1.1781627840665077
89,1.204145320503342
90,1.2243441452830826
