x,y
0,-2.7336255458293297
1,-2.573110071551643
2,-2.413962844730634
3,-2.2563777617474363
4,-2.1005468157515423
5,-1.9466598627467342
6,-1.7949043902807749
7,-1.6454652890207297
8,-1.4985246274921549
9,-1.3542614302566465
10,-1.212851459797997
11,-1.074467002382671
12,-0.9392766581555408
13,-0.8074451357265696
14,-0.6791330514987471
15,-0.5544967339817438
16,-0.433688033329702
17,-0.3168541363352134
18,-0.2041373871048815
19,-0.09567511363495931
20,0.008400539501659221
21,0.1079627721532578
22,0.20289028307573287
23,0.29306741771948874
24,0.3783843091366837
25,0.4587370118371886
26,0.5340276284301431
27,0.6041644288968634
28,0.669061962349724
29,0.7286411611409133
30,0.7828294371941745
31,0.8315607704422012
32,0.8747757892619175
33,0.9124218428096554
34,0.9444530651680962
35,0.9708304312268276
36,0.9915218042284294
37,1.0065019749221602
38,1.0157526922775497
39,1.0192626857204599
40,1.0170276788645598
41,1.0090503947214229
42,0.9953405523829709
43,0.9759148551802552
44,0.9507969703330179
45,0.9200175001148321
46,0.8836139445689448
47,0.8416306558202492
48,0.7941187840390564
49,0.7411362151224922
50,0.6827475001694381
51,0.6190237768349728
52,0.5500426826600939
53,0.47588826048233007
54,0.39665085604249195
55,0.312427007912301
56,0.22331932987701766
57,0.12943638591634074
58,0.030892557935928218
59,-0.07219209358933833
60,-0.17969197589054967
61,-0.29147611692021136
62,-0.40740832492150086
63,-0.5273473543569624
64,-0.6511470779944161
65,-0.7786566649404922
66,-0.9097207644048488
67,-1.0441796949711644
68,-1.1818696391443526
69,-1.3226228429369473
70,-1.4662678202514987
71,-1.61262956180996
72,-1.7615297483755434
73,-1.9127869680072314
74,-2.066216937082292
75,-2.2216327248174803
76,-2.3788449810154084
77,-2.5376621667585937
78,-2.6978907877701164
79,-2.859335630156604
80,-3.0217999982462773
81,-3.1850859542323406
82,-3.348994559329696
83,-3.5133261161512146
84,-3.677880412008247
85,-3.8424569628389413
86,-4.006855257467181
87,-4.170875001894575
88,-4.334316363327848
89,-4.496980213644306
90,-4.658668371998781
