x,y
0,0.32699472055690487
1,0.25140015277673433
2,0.1709522466842022
3,0.08574901566083441
4,-0.004105733280917186
5,-0.09850252597053501
6,-0.19732635445683286
7,-0.30045681712744676
8,-0.40776826539964206
9,-0.5191299568037577
10,-0.6344062142727749
11,-0.7534565914439126
12,-0.8761360437708933
13,-1.0022951052383766
14,-1.1317800704632779
15,-1.2644331819611003
16,-1.4000928223491327
17,-1.5385937112523245
18,-1.6797671066719715
19,-1.8234410105718535
20,-1.9694403784313348
21,-2.117587332510158
22,-2.2677013785650675
23,-2.41959962575424
24,-2.5730970094616072
25,-2.7280065167695793
26,-2.88413941430549
27,-3.0413054781841082
28,-3.1993132257661845
29,-3.3579701489505136
30,-3.5170829487154203
31,-3.6764577706238395
32,-3.8359004410050863
33,-3.995216703525565
34,-4.154212455860176
35,-4.312693986176117
36,-4.470468209140916
37,-4.627342901167138
38,-4.783126934607248
39,-4.937630510613184
40,-5.0906653903770405
41,-5.24204512447104
42,-5.3915852800074475
43,-5.539103665341637
44,-5.684420552044543
45,-5.827358893874073
46,-5.967744542478665
47,-6.105406459570255
48,-6.24017692530805
49,-6.37189174263935
50,-6.500390437348353
51,-6.625516453569261
52,-6.74711734452549
53,-6.865044958262597
54,-6.979155618148593
55,-7.089310297921811
56,-7.195374791072976
57,-7.297219874355164
58,-7.3947214652224265
59,-7.487760773005267
60,-7.576224443638751
61,-7.6600046977669995
62,-7.738999462055714
63,-7.813112493552825
64,-7.882253496945678
65,-7.946338234572007
66,-8.005288629050506
67,-8.059032858406118
68,-8.107505443574032
69,-8.150647328175856
70,-8.188405950470694
71,-8.220735307393552
72,-8.24759601060298
73,-8.268955334469686
74,-8.284787255947695
75,-8.295072486279398
76,-8.299798494495962
77,-8.298959522684358
78,-8.292556593002503
79,-8.280597506433926
80,-8.263096833283447
81,-8.240075895425528
82,-8.211562740326846
83,-8.177592106874778
84,-8.13820538305341
85,-8.093450555518654
86,-8.043382151133914
87,-7.988061170537483
88,-7.927555013822672
89,-7.861937398421181
90,-7.791288269289758
