x,y
0,-6.371582939970995
1,-6.19745527008047
2,-6.017033158686875
3,-5.830536422341051
4,-5.6381922785886145
5,-5.440235069140384
6,-5.236905974363097
7,-5.028452719438299
8,-4.815129272547353
9,-4.597195535450335
10,-4.374917026835779
11,-4.148564558827054
12,-3.9184139070395063
13,-3.684745474590343
14,-3.447843950470645
15,-3.207997962695669
16,-2.9654997266560756
17,-2.7206446890984877
18,-2.4737311681691487
19,-2.22505998995919
20,-1.9749341219944094
21,-1.7236583041159805
22,-1.4715386772019194
23,-1.218882410181566
24,-0.965997325797573
25,-0.7131915255713005
26,-0.4607730144285732
27,-0.20904932544313362
28,0.041672854845058
29,0.29108806008010857
30,0.5388924162539032
31,0.7847840119297849
32,1.0284632660751154
33,1.2696332930546341
34,1.5080002643398567
35,1.7432737664938898
36,1.9751671549954672
37,2.2033979034711333
38,2.427687947910126
39,2.6477640254425263
40,2.8633580072679834
41,3.074207225329351
42,3.2800547923332535
43,3.4806499147276817
44,3.6757481982553055
45,3.8651119457102405
46,4.048510446535456
47,4.225720257908075
48,4.396525476970012
49,4.560718003872371
50,4.718097795313044
51,4.868473108258655
52,5.0116607335539225
53,5.1474862191337865
54,5.275784082566376
55,5.396398012667878
56,5.509181059943609
57,5.613995815623364
58,5.710714579072817
59,5.799219513377098
60,5.879402788906888
61,5.951166714692243
62,6.014423857443982
63,6.069097148077677
64,6.115119975610459
65,6.152436268316259
66,6.181000562040552
67,6.200778055591423
68,6.211744653139467
69,6.213886993574852
70,6.207202466785753
71,6.191699216838395
72,6.167396132054745
73,6.134322822000013
74,6.0925195814079425
75,6.042037341087898
76,5.982937605873521
77,5.915292379688553
78,5.839184077821146
79,5.754705426513555
80,5.661959349989444
81,5.561058845056626
82,5.452126843437827
83,5.335296061997337
84,5.210708841045938
85,5.078516970921164
86,4.938881507054174
87,4.791972573748487
88,4.637969156909753
89,4.477058885978982
90,4.309437805334975
