-88.57867015167716, 74.23814498655459
-88.57867015167716, 74.15569157909606
-88.57867015167716, 74.0747312916921
-88.57867015167716, 73.994268710973
-88.57867015167716, 73.91413793471048
-88.57867015167716, 73.83400715844796
-88.57867015167716, 73.75520360001173
-85.86689636054017, 74.235490550902
-85.86689636054017, 74.15486206795462
-85.86689636054017, 74.07456538946381
-85.86689636054017, 73.99410280874471
-85.86689636054017, 73.91397203248219
-85.86689636054017, 73.83367535399138
-85.86689636054017, 73.75520360001173
-83.15512256940318, 74.23482694198886
-83.15512256940318, 74.15320304567176
-83.15512256940318, 74.07356997609409
-83.15512256940318, 73.9917801775487
-83.15512256940318, 73.91397203248219
-83.15512256940318, 73.83367535399138
-83.15512256940318, 73.75520360001173
-80.4433487782662, 74.23184070187969
-80.4433487782662, 74.15088041447574
-80.4433487782662, 74.07124734489807
-80.4433487782662, 73.9906188619507
-80.4433487782662, 73.91364022802561
-80.4433487782662, 73.83367535399138
-80.4433487782662, 73.75520360001173
-77.73157498712922, 74.22736134171595
-77.73157498712922, 74.14706466322514
-77.73157498712922, 74.06826110478892
-77.73157498712922, 73.9879644262981
-77.73157498712922, 73.91081989014474
-77.73157498712922, 73.83301174507824
-77.73157498712922, 73.75520360001173
-75.01980119599223, 74.2230478837805
-75.01980119599223, 74.14291710751797
-75.01980119599223, 74.06510896245146
-75.01980119599223, 73.98597359955866
-75.01980119599223, 73.90982447677503
-75.01980119599223, 73.8308550161105
-75.01980119599223, 73.75520360001173
-72.30802740485524, 74.21890032807332
-72.30802740485524, 74.13893545403909
-72.30802740485524, 74.06179091788573
-72.30802740485524, 73.98315326167778
-72.30802740485524, 73.90700413889415
-72.30802740485524, 73.83002550496907
-72.30802740485524, 73.75503769778344
-69.59625361371826, 74.21193243448528
-69.59625361371826, 74.13329477827733
-69.59625361371826, 74.05731155772199
-69.59625361371826, 73.97983521711205
-69.59625361371826, 73.90501331215471
-69.59625361371826, 73.82919599382764
-69.59625361371826, 73.75337867550057
-66.88447982258128, 74.20479863866895
-66.88447982258128, 74.1274882002873
-66.88447982258128, 74.05216858864509
-66.88447982258128, 73.97585356363317
-66.88447982258128, 73.90269068095868
-66.88447982258128, 73.82654155817505
-66.88447982258128, 73.75337867550057
-64.17270603144429, 74.19766484285262
-64.17270603144429, 74.1211839156124
-64.17270603144429, 74.04735742402478
-64.17270603144429, 73.97187191015428
-64.17270603144429, 73.89970444084953
-64.17270603144429, 73.82620975371847
-64.17270603144429, 73.75337867550057
-61.46093224030731, 74.18953563366657
-61.46093224030731, 74.11438192425264
-61.46093224030731, 74.04204855271959
-61.46093224030731, 73.96739254999054
-61.46093224030731, 73.89688410296866
-61.46093224030731, 73.8233894158376
-61.46093224030731, 73.75337867550057
-58.749158449170324, 74.18041101111079
-58.749158449170324, 74.10708222620802
-58.749158449170324, 74.03591017027298
-58.749158449170324, 73.9627472875985
-58.749158449170324, 73.8937319606312
-58.749158449170324, 73.82272580692445
