x,y
0,-1.2834999999999979
3,-0.48065481666097626
6,0.3204253741380485
9,1.1109637701898756
12,1.882299067396566
15,2.625980354829635
18,3.3338597046786527
21,3.998181442653395
24,4.611667120774349
27,5.167595261571893
30,5.659875000000001
33,6.083112816228303
36,6.432671628173991
39,6.704721596343503
42,6.8962820843554615
45,7.005254315416594
48,7.030444366959495
51,6.971576251508097
54,6.8292949404542345
57,6.605159297616092
60,6.301625000000002
63,5.922017632889282
66,5.470496254035942
69,4.95200782615363
72,4.372233016958896
75,3.73752396058696
78,3.054834662280843
81,2.3316448088547044
84,1.575877819679885
87,0.7958140360442024
90,1.6979760520766871e-15
