x,y
1.2923106114157719, -8.516150035976999
3.6606259254574276, -8.488362394634922
6.02894123949908, -8.421672055413943
8.397256553540736, -8.323489056005279
10.765571867582391, -8.195665905831731
13.133887181624043, -8.040055114316107
15.5022024956657, -7.854804172035607
17.870517809707355, -7.667361717830353
20.238833123749007, -7.488086054776751
24.97546375183232, -6.975358695618247
27.34377906587397, -6.689609741376147
29.712094379915623, -6.385766696653501
32.08040969395728, -6.081631898502845
34.58713304583253, -5.7380266864662826
37.129277566539926, -5.4089068825910935
39.011406844106475, -5.11740890688259
40.58481468528868, -4.898199133238787
42.95312999933033, -4.531402267523392
46.59172352726705, -3.9934335311408145
48.909801849798725, -3.658561577811758
51.493418556025986, -3.284972177546079
54.13684120452703, -2.8944014409046854
56.600846026206725, -2.5547747133904313
59.154559761297094, -2.2109026517822485
61.41522437924594, -1.928163401126632
63.702801671218, -1.6428769500146583
68.68164636551012, -1.0977760523542788
71.13069970162137, -0.8634336103694444
73.57975303773263, -0.654563172948178
76.02880637384388, -0.46861753963412234
78.77389912421035, -0.2954079086018524
83.51052975229365, -0.08399027072422882
85.8788450663353, -0.020310259315307277
88.05877166221455, 0.009892260381496598
