x,y
0,-8.572000000000001
3,-8.545381889594438
6,-8.465819191965561
9,-8.334183612678151
12,-8.151917378685399
15,-7.921017436988587
18,-7.64401357566787
21,-7.323940706994659
24,-6.964305616297692
27,-6.569048540889128
30,-6.142500000000002
33,-5.689333348705315
36,-5.21451357566787
39,-4.7232429056834935
42,-4.220903803017529
45,-3.713000000000001
48,-3.205096196982472
51,-2.7027570943165067
54,-2.2114864243321306
57,-1.7366666512946871
60,-1.2835000000000014
63,-0.8569514591108737
66,-0.4616943837023078
69,-0.10205929300534211
72,0.2180135756678692
75,0.4950174369885875
78,0.7259173786853974
81,0.908183612678151
84,1.0398191919655615
87,1.1193818895944398
90,1.146
