x,y
0,-1.2834999999999979
3,-0.856951459110871
6,-0.46169438370230625
9,-0.10205929300533989
12,0.21801357566787086
15,0.4950174369885886
18,0.7259173786853986
21,0.9081836126781518
24,1.039819191965562
27,1.1193818895944405
30,1.146
33,1.11938188959444
36,1.039819191965561
39,0.9081836126781503
42,0.7259173786853963
45,0.4950174369885867
48,0.21801357566786794
51,-0.10205929300534344
54,-0.46169438370231003
57,-0.8569514591108756
60,-1.2835000000000014
63,-1.736666651294689
66,-2.211486424332133
69,-2.7027570943165093
72,-3.2050961969824736
75,-3.713000000000003
78,-4.220903803017529
81,-4.723242905683495
84,-5.214513575667872
87,-5.689333348705315
90,-6.142500000000002
