x,y
-0.054640268477156084, -8.49365029929385
1.1473387800304806, -8.48944964734527
2.8677795011814684, -8.400968885002424
4.344751236607143, -8.345836440974931
5.821722972032816, -8.290703996947439
7.299028546736876, -8.247856838364472
8.77939829744737, -8.172579049126051
10.149779938033019, -8.108621591176185
11.030388480434018, -8.058825475342335
11.861732372143882, -7.98612684411156
13.337413262359805, -7.883491296365241
14.812248426403821, -7.749733025492791
16.287417429726226, -7.628260040064868
17.76245289733727, -7.501872940459133
19.28043057590444, -7.393815884200519
21.649810990549767, -7.118189232217425
23.123811556397825, -6.9537177477336645
24.597444899039665, -6.7757324492609285
26.07077778633095, -6.586690393888121
27.477005640274314, -6.401260034388388
29.417266172669912, -6.083616857315604
30.73630132748618, -5.9869310673751475
32.3629805053091, -5.670519683053094
33.83514495512605, -5.438479128624449
35.30707571744812, -5.197838874384638
36.77867264049182, -4.944913334700304
38.149974541221646, -4.757541230275793
39.19881977272645, -4.572673954781353
40.79208844522204, -4.25399956415716
40.05259820412812, -4.45998946113183
42.26388567183276, -4.008445195739538
43.73564951451565, -3.7616622987774653
45.20734658934286, -3.512422344726488
46.67931073559278, -3.2730106190311297
48.0371876930213, -3.0747507842688897
49.30523427379719, -2.8061871083543606
50.56224674236391, -2.726594129747337
52.16482422228427, -2.347599236970437
53.636521297111486, -2.0983592829194606
55.10841867550572, -1.8564905001351963
56.58095034852888, -1.6379637596955297
58.05443346349545, -1.4544500827727571
59.31929707500718, -1.2602771402507082
60.30398162094492, -1.2523521914432436
61.66605700472683, -0.8160425539338196
63.139189588451096, -0.6196293272942968
64.61275616323725, -0.43918697173265553
66.08602228267286, -0.24768785927094195
67.49298792142146, -0.0894079806036081
69.13698501181052, 0.13927687085639295
70.34910313013519, 0.15862926180711234
71.9822916174878, 0.4003698503084765
73.45692647796479, 0.5414992924476398
74.93146118665827, 0.6863143202201605
76.40679710961984, 0.8016446629258223
77.64200911642554, 0.8504581970920659
79.39202163731453, 0.9384223368018356
80.62186181213703, 1.0180328410626
82.04270519122325, 1.138688798382122
83.5194766230819, 1.201192413676329
84.9962814388684, 1.2624675004260837
89.43264239837406, 1.2274611136947569
90.3992698559434, 1.2678783674501286
